iteration,D_null_free
148,9.987499999999997
149,22.2175
150,39.1275
151,9.035000000000025
152,38.465
153,8.030000000000001
154,37.349999999999994
155,70.315
156,43.5275
157,42.07249999999999
158,79.4375
159,91.5375
160,148.01250000000002
161,75.47750000000002
162,19.620000000000005
163,70.58749999999998
164,82.60499999999999
165,16.875
166,29.76249999999999
167,21.097500000000025
168,18.722499999999997
169,93.99000000000001
170,57.845
171,8.939999999999998
172,14.692499999999995
173,20.36499999999998
174,56.875
175,74.935
176,104.30000000000001
177,93.22999999999999
178,34.35250000000002
179,61.69749999999999
180,14.724999999999994
181,84.14499999999998
182,15.8125
183,38.79499999999999
184,31.294999999999987
185,47.890000000000015
186,56.54499999999999
187,51.202500000000015
188,71.475
189,76.08250000000001
190,43.67499999999998
191,43.7525
192,46.42500000000001
193,81.54250000000002
194,25.747500000000002
195,69.44
196,29.039999999999992
197,56.22
198,58.55500000000001
199,84.08250000000001
200,21.47750000000002
201,158.8825
202,37.315
203,109.4325
204,9.412500000000009
205,29.22750000000002
206,42.24250000000001
207,30.462500000000006
208,25.870000000000005
209,55.525000000000006
210,49.88750000000002
211,9.594999999999999
212,12.762499999999989
213,25.887500000000017
214,42.59
215,13.442499999999995
216,34.75749999999999
217,58.95750000000001
218,32.400000000000006
219,44.5325
220,51.38500000000002
221,67.49000000000001
222,21.664999999999992
223,32.8475
224,72.5875
225,36.4075
226,18.55250000000001
227,51.35499999999999
228,23.215000000000003
229,122.39250000000004
230,9.387499999999989
231,22.83250000000001
232,1.7775000000000034
233,46.38499999999999
234,5.064999999999998
235,94.1275
236,56.02250000000001
237,28.180000000000007
238,114.9625
239,73.1225
240,19.355000000000018
241,36.440000000000026
242,32.587500000000006
243,21.444999999999993
244,58.9975
245,60.14499999999998
246,61.3475
247,38.775000000000006
248,28.892500000000013
249,27.9675
250,57.1575
251,68.01750000000001
252,3.6174999999999784
253,13.969999999999999
254,17.3425
255,38.86250000000001
256,75.02499999999998
257,19.600000000000023
258,57.139999999999986
259,57.474999999999994
260,16.317499999999995
261,20.730000000000004
262,30.789999999999992
263,16.629999999999995
264,51.58249999999998
265,41.704999999999984
266,77.58249999999998
267,6.615000000000009
268,115.25999999999999
269,31.480000000000018
270,22.95750000000001
271,49.66499999999999
272,15.935000000000002
273,38.297500000000014
274,72.79000000000002
275,69.94
276,79.70249999999999
277,38.26249999999999
278,24.047499999999985
279,75.67250000000001
280,23.99000000000001
281,30.49249999999998
282,47.545000000000016
283,25.887500000000017
284,20.72
285,79.26999999999998
286,101.73500000000001
287,33.3425
288,9.447500000000005
289,14.137499999999989
290,13.455000000000013
291,22.775000000000006
292,16.942499999999995
293,90.86500000000001
294,30.794999999999987
295,13.460000000000008
296,76.26749999999998
297,49.66999999999999
298,39.745000000000005
299,88.5625
300,36.80500000000001
301,11.174999999999983
302,9.680000000000007
303,38.1875
304,9.14500000000001
305,73.11249999999998
306,68.35000000000002
307,168.97249999999997
308,5.297499999999999
309,99.1
310,51.047500000000014
311,55.0625
312,17.444999999999993
313,78.125
314,114.71249999999998
315,62.53999999999999
316,40.454999999999984
317,21.95999999999998
318,47.89499999999998
319,93.32499999999999
320,97.595
321,47.640000000000015
322,30.30250000000001
323,41.32249999999999
324,56.315
325,2.2675000000000125
326,20.3425
327,37.61750000000001
328,17.284999999999997
329,8.300000000000011
330,137.76500000000001
331,41.66
332,54.97749999999999
333,15.300000000000011
334,34.64749999999998
335,41.58249999999998
336,31.00999999999999
337,18.72
338,11.927500000000009
339,9.494999999999976
340,9.117500000000007
341,30.845
342,35.10249999999999
343,98.5025
344,88.97
345,6.469999999999999
346,51.297499999999985
347,57.22999999999999
348,90.10249999999999
349,45.75999999999999
350,35.4375
351,14.857499999999987
352,6.074999999999989
353,10.495000000000005
354,49.370000000000005
355,74.79249999999999
356,165.35250000000002
357,106.37
358,95.58000000000001
359,25.577500000000015
360,18.63499999999999
361,12.284999999999997
362,15.41749999999999
363,32.09
364,51.96749999999997
365,62.42749999999998
366,14.557500000000005
367,40.09
368,32.629999999999995
369,31.767499999999984
370,39.2225
371,17.515000000000015
372,166.5725
373,3.319999999999993
374,49.95000000000002
375,3.9124999999999943
376,42.027499999999975
377,8.532499999999999
378,44.75999999999999
379,14.407499999999999
380,90.67750000000001
381,60.435
382,45.5025
383,22.55499999999998
384,44.92500000000001
385,16.892499999999984
386,58.172500000000014
387,6.6875
388,14.01000000000002
389,13.86499999999998
390,6.954999999999998
391,41.32250000000002
392,45.287499999999994
393,28.539999999999992
394,13.6875
395,84.32749999999999
396,10.487500000000011
397,55.952500000000015
398,92.27250000000001
399,28.155
400,131.19499999999996
401,53.139999999999986
402,73.935
403,53.047500000000014
404,87.35499999999999
405,27.237499999999983
406,16.579999999999984
407,15.77000000000001
408,153.8825
409,39.215
410,18.430000000000007
411,6.230000000000004
412,113.2475
413,77.45000000000002
414,74.87
415,114.01750000000001
416,56.932500000000005
417,54.41999999999999
418,57.41749999999999
419,21.332499999999982
420,27.0325
421,17.309999999999974
422,67.715
423,47.787499999999994
424,26.630000000000024
425,119.88
426,72.23250000000002
427,35.579999999999984
428,16.03
429,15.694999999999993
430,12.405000000000001
431,9.4225
432,4.985000000000014
433,64.08250000000001
434,12.822499999999991
435,9.89500000000001
436,3.3150000000000013
437,58.19999999999999
438,54.61750000000001
439,13.20750000000001
440,50.045000000000016
441,75.72749999999999
442,54.23999999999998
443,55.744999999999976
444,149.4925
445,11.472499999999997
446,6.002500000000005
447,114.8175
448,76.23499999999999
449,42.66
450,33.54249999999999
451,54.375
452,9.765000000000015
453,33.50749999999999
454,72.41999999999999
455,13.905000000000001
456,68.5625
457,16.172499999999985
458,21.735000000000014
459,127.31
460,70.89000000000001
461,56.02000000000001
462,49.54249999999999
463,21.007499999999993
464,23.022500000000008
465,94.03500000000003
466,70.2125
467,112.8725
468,28.405
469,27.180000000000007
470,35.86499999999998
471,8.865000000000009
472,24.099999999999994
473,94.9125
474,41.16999999999999
475,67.93
476,59.95000000000002
477,46.66499999999999
478,8.489999999999995
479,12.080000000000013
480,15.737499999999983
481,101.48999999999998
482,88.35249999999999
483,15.282499999999999
484,28.05000000000001
485,14.472499999999997
486,58.442499999999995
487,90.88749999999999
488,39.50749999999999
489,10.962500000000006
490,5.590000000000003
491,27.939999999999998
492,25.49000000000001
493,71.70750000000001
494,52.05500000000001
495,62.61499999999998
496,106.4375
497,15.672500000000014
498,22.462500000000006
499,131.375
500,19.54249999999999
501,29.412499999999994
502,29.379999999999995
503,57.6875
504,76.3725
505,21.194999999999993
506,92.52499999999998
507,88.9125
508,118.0875
509,133.745
510,99.4125
511,31.047499999999985
512,12.567499999999995
513,54.7225
514,38.03999999999999
515,60.125
516,109.94
517,33.98999999999998
518,31.139999999999986
519,9.29249999999999
520,91.54500000000002
521,53.24250000000001
522,7.069999999999993
523,44.212500000000006
524,48.474999999999994
525,64.57249999999999
526,58.11499999999998
527,24.599999999999994
528,23.502499999999998
529,42.47
530,23.297499999999985
531,30.337500000000006
532,53.20500000000001
533,57.44500000000002
534,132.81250000000003
535,31.685000000000002
536,53.10250000000002
537,39.68000000000001
538,42.69
539,90.405
540,14.402500000000003
541,5.177500000000009
542,5.284999999999997
543,34.25
544,41.9725
545,13.814999999999998
546,65.92750000000001
547,79.3475
548,86.9425
549,59.345
550,123.18
551,9.952499999999986
552,34.2225
553,35.595
554,41.77250000000001
555,81.75
556,35.85000000000002
557,30.839999999999975
558,29.004999999999995
559,96.97750000000002
560,21.25
561,14.737499999999983
562,19.05000000000001
563,7.840000000000003
564,22.11499999999998
565,76.7525
566,5.700000000000003
567,20.045000000000016
568,77.33499999999998
569,11.102499999999992
570,7.292500000000018
571,133.12999999999997
572,98.58249999999998
573,185.4875
574,17.89500000000001
575,30.74000000000001
576,38.85249999999999
577,68.29499999999999
578,77.64249999999998
579,75.525
580,75.245
581,65.5075
582,4.9199999999999875
583,35.905
584,12.112499999999983
585,42.69749999999999
586,59.285
587,70.9075
588,64.65
589,9.39749999999998
590,131.8975
591,8.14749999999998
592,30.97
593,72.04749999999999
594,41.775000000000006
595,46.5925
596,17.745000000000005
597,5.322500000000005
598,7.4375
599,31.164999999999992
600,34.07499999999999
601,108.99499999999998
602,63.19
603,10.0475
604,51.5325
605,34.60499999999999
606,23.954999999999984
607,55.82499999999999
608,5.744999999999997
609,32.32249999999999
610,95.2475
611,69.22
612,40.73750000000001
613,37.23249999999999
614,16.277500000000003
615,10.755000000000024
616,47.245000000000005
617,8.027500000000003
618,16.452499999999986
619,8.865000000000009
620,78.54500000000002
621,8.467500000000001
622,24.5325
623,17.03
624,59.369999999999976
625,19.847499999999997
626,4.7124999999999915
627,82.2175
628,27.38749999999999
629,52.452499999999986
630,92.33499999999998
631,20.25
632,89.51749999999998
633,128.97250000000003
634,16.80249999999998
635,78.535
636,47.01250000000002
637,84.21000000000001
638,77.2125
639,97.17749999999998
640,41.99250000000001
641,46.55249999999998
642,44.807500000000005
643,34.69749999999999
644,23.200000000000017
645,53.99250000000001
646,45.35000000000002
647,108.2775
648,48.25749999999999
649,21.1575
650,38.64749999999998
651,19.930000000000007
652,35.875
653,74.0025
654,30.942499999999995
655,112.29249999999999
656,49.41999999999999
657,11.67749999999998
658,106.24499999999998
659,30.9075
660,53.047500000000014
661,25.025000000000006
662,15.939999999999998
663,61.22999999999999
664,7.632499999999993
665,11.465000000000003
666,6.662500000000001
667,107.86250000000001
668,23.7825
669,51.327500000000015
670,53.910000000000025
671,40.337500000000006
672,45.8775
673,24.537499999999994
674,12.862500000000011
675,95.70750000000001
676,12.58250000000001
677,46.7775
678,128.34
679,50.3475
680,20.16749999999999
681,107.36500000000001
682,40.48749999999998
683,24.569999999999993
684,35.345
685,27.475000000000023
686,26.73750000000001
687,38.1275
688,30.579999999999984
689,69.40249999999997
690,79.2225
691,153.3475
692,42.995000000000005
693,82.745
694,82.98749999999998
695,57.17499999999998
696,22.095
697,27.817499999999995
698,23.94999999999999
699,43.92499999999998
700,53.25999999999999
701,13.967500000000001
702,39.629999999999995
703,9.092500000000001
704,23.92750000000001
705,20.047499999999985
706,72.60500000000002
707,41.93000000000001
708,17.644999999999982
709,48.95999999999998
710,112.80499999999998
711,41.577499999999986
712,59.58249999999998
713,36.8475
714,99.1825
715,74.24499999999998
716,82.45250000000001
717,102.59249999999997
718,25.964999999999975
719,46.78
720,54.19749999999999
721,33.587500000000006
722,77.10999999999999
723,53.06
724,37.54250000000002
725,8.687499999999993
726,20.27249999999998
727,54.45500000000001
728,38.81999999999999
729,82.23750000000001
730,10.424999999999983
731,82.17250000000001
732,14.367500000000007
733,10.567499999999995
734,33.98749999999998
735,50.4725
736,40.829999999999984
737,17.155
738,51.35749999999999
739,73.45499999999998
740,93.85250000000002
741,38.34
742,33.70000000000002
743,103.805
744,53.04499999999999
745,104.48499999999999
746,15.057500000000005
747,48.724999999999994
748,7.4824999999999875
749,9.857499999999987
750,15.217499999999973
751,13.219999999999999
752,47.905
753,16.4075
754,90.04250000000002
755,118.30000000000001
756,74.73999999999998
757,39.91
758,6.405000000000001
759,54.91749999999999
760,39.2475
761,84.0575
762,84.6575
763,4.449999999999996
764,4.014999999999986
765,45.23000000000002
766,12.0625
767,5.525000000000006
768,17.587500000000006
769,126.23750000000001
770,18.007499999999993
771,25.605000000000018
772,80.93
773,51.63500000000002
774,21.482500000000016
775,37.96000000000001
776,17.26000000000002
777,35.775000000000006
778,21.722499999999997
779,63.60749999999999
780,54.337500000000006
781,27.169999999999987
782,54.41999999999999
783,80.305
784,48.64250000000001
785,8.807500000000005
786,68.2875
787,67.69500000000002
788,73.5
789,50.202500000000015
790,90.27249999999998
791,50.655
792,81.2175
793,78.02249999999998
794,59.21000000000001
795,61.405
796,15.099999999999994
797,5.4550000000000125
798,12.387499999999989
799,45.545000000000016
800,40.0625
801,10.132499999999993
802,89.2475
803,58.14499999999998
804,3.832500000000003
805,48.01750000000001
806,71.34
807,133.9125
808,32.53
809,55.452499999999986
810,49.51250000000002
811,37.49000000000001
812,11.412499999999994
813,29.67999999999998
814,11.332499999999996
815,27.63749999999999
816,86.13749999999999
817,43.66
818,99.73250000000002
819,130.57250000000002
820,66.36500000000001
821,58.9725
822,119.25
823,135.3525
824,77.39750000000001
825,139.16500000000002
826,94.0675
827,75.005
828,146.985
829,80.0625
830,58.599999999999994
831,67.62
832,27.077499999999986
833,49.942499999999995
834,17.75750000000002
835,36.88749999999999
836,31.397500000000008
837,6.600000000000023
838,36.89750000000001
839,93.71000000000001
840,26.852499999999992
841,23.064999999999998
842,66.17499999999998
843,46.41999999999999
844,56.52499999999998
845,41.67499999999998
846,17.9075
847,77.0325
848,28.454999999999984
849,22.287499999999994
850,30.685000000000002
851,56.0325
852,78.95000000000002
853,5.132500000000007
854,103.565
855,20.095
856,16.5
857,18.14749999999998
858,58.39749999999998
859,54.0025
860,26.409999999999997
861,28.064999999999998
862,57.682499999999976
863,6.202499999999986
864,19.847499999999997
865,39.10499999999999
866,28.725000000000023
867,31.974999999999994
868,37.20750000000001
869,15.797499999999985
870,40.845
871,15.642500000000013
872,82.8075
873,73.9025
874,4.894999999999982
875,66.785
876,44.64499999999998
877,11.894999999999982
878,51.327500000000015
879,119.63999999999999
880,59.59
881,104.39000000000001
882,40.20749999999998
883,18.862499999999983
884,151.2425
885,29.439999999999998
886,32.79000000000002
887,21.942499999999995
888,45.69999999999999
889,47.732500000000016
890,3.4100000000000037
891,21.297499999999985
892,45.27499999999998
893,68.78999999999999
894,33.35249999999999
895,58.22
896,46.84
897,11.054999999999978
898,30.335000000000008
899,15.4375
900,12.254999999999995
901,19.47999999999999
902,71.0575
903,72.88750000000002
904,62.69749999999999
905,55.46000000000001
906,46.11249999999998
907,74.52249999999998
908,54.99250000000001
909,33.4975
910,29.060000000000002
911,125.93249999999998
912,170.0075
913,12.234999999999985
914,23.972499999999997
915,158.4275
916,86.77000000000001
917,24.39500000000001
918,22.42999999999998
919,17.060000000000002
920,45.5275
921,22.149999999999977
922,30.787499999999994
923,8.822499999999991
924,21.672500000000014
925,26.917500000000018
926,53.58500000000001
927,15.992499999999978
928,6.695000000000022
929,60.38749999999999
930,4.997500000000002
931,96.53999999999999
932,82.755
933,79.96000000000001
934,32.482500000000016
935,82.94749999999999
936,73.00500000000002
937,13.009999999999991
938,88.9025
939,13.384999999999991
940,33.47
941,17.960000000000008
942,35.20999999999998
943,16.079999999999984
944,124.32999999999998
945,5.447500000000019
946,44.69999999999999
947,40.08500000000001
948,35.985000000000014
949,49.724999999999994
950,16.555000000000007
951,71.16250000000002
952,12.737500000000011
953,28.57249999999999
954,57.494999999999976
955,75.39499999999998
956,16.694999999999993
957,8.677500000000009
958,13.04249999999999
959,34.72749999999999
960,46.754999999999995
961,40.88750000000002
962,46.88499999999999
963,7.384999999999991
964,28.544999999999987
965,62.2225
966,19.8125
967,19.655
968,58.11250000000001
969,14.612500000000011
970,39.785
971,43.077499999999986
972,51.9975
973,49.76750000000001
974,117.62
975,60.912499999999994
976,19.752499999999998
977,29.727499999999992
978,60.0325
979,55.107500000000016
980,34.51999999999998
981,17.872499999999988
982,52.797499999999985
983,17.992500000000007
984,80.6825
985,43.360000000000014
986,35.045000000000016
987,98.64000000000001
988,58.56
989,98.965
990,86.80000000000001
991,61.8125
992,29.757499999999993
993,61.3725
994,26.39500000000001
995,36.19999999999999
996,102.80000000000001
997,99.285
998,93.70749999999998
999,44.765000000000015
1000,99.63999999999999
1001,22.870000000000005
1002,45.9025
1003,84.5975
1004,7.827499999999986
1005,5.862499999999983
1006,142.26250000000005
1007,17.182500000000005
1008,23.142499999999984
1009,14.995000000000005
1010,155.055
1011,8.717500000000001
1012,70.60249999999999
1013,37.609999999999985
1014,14.1875
1015,3.092500000000001
1016,86.52000000000001
1017,91.87750000000003
1018,40.22
1019,13.789999999999992
1020,94.6175
1021,21.94999999999999
1022,5.862499999999997
1023,104.41
1024,6.14500000000001
1025,23.855000000000018
1026,7.690000000000026
1027,21.044999999999987
1028,15.902500000000003
1029,50.465
1030,8.449999999999989
1031,45.96000000000001
1032,49.465
1033,36.185
1034,87.92000000000002
1035,59.5975
1036,72.92750000000001
1037,131.71
1038,29.155
1039,40.0275
1040,10.294999999999987
1041,13.280000000000001
1042,32.557500000000005
1043,45.627500000000026
1044,53.879999999999995
1045,11.97999999999999
1046,66.5975
1047,11.992500000000007
1048,46.412499999999994
1049,29.97
1050,146.01000000000002
1051,68.92000000000002
1052,186.0225
1053,10.714999999999975
1054,22.60250000000002
1055,43.287499999999994
1056,80.02749999999997
1057,56.860000000000014
1058,63.88250000000002
1059,87.4975
1060,18.252499999999998
1061,82.68249999999998
1062,33.95000000000002
1063,120.68249999999998
1064,2.450000000000003
1065,31.409999999999997
1066,18.735000000000014
1067,18.495000000000005
1068,77.2525
1069,49.22749999999999
1070,46.087500000000006
1071,24.222499999999997
1072,34.49000000000001
1073,71.85249999999999
1074,4.555000000000007
1075,5.967500000000001
1076,4.849999999999994
1077,4.692499999999999
1078,22.55250000000001
1079,56.972500000000025
1080,25.22
1081,62.61500000000001
1082,20.849999999999994
1083,54.83249999999998
1084,51.692499999999995
1085,41.77000000000001
1086,37.525000000000006
1087,12.36
1088,6.742500000000007
1089,50.57499999999999
1090,30.74000000000001
1091,137.95
1092,74.41500000000002
1093,71.0975
1094,69.46000000000001
1095,62.275000000000006
1096,42.61250000000001
1097,54.72
1098,8.717500000000001
1099,43.24000000000001
1100,50.84
1101,68.5975
1102,28.4375
1103,7.990000000000009
1104,21.367500000000007
1105,17.8125
1106,7.557499999999976
1107,14.10499999999999
1108,53.307500000000005
1109,87.58499999999998
1110,38.875
1111,7.627499999999998
1112,54.17750000000001
1113,37.655
1114,79.79250000000002
1115,79.2225
1116,63.01750000000001
1117,81.57500000000002
1118,67.82749999999999
1119,84.6225
1120,41.037499999999994
1121,53.66750000000002
1122,43.98749999999998
1123,16.402500000000003
1124,18.534999999999997
1125,51.14500000000001
1126,115.025
1127,41.577500000000015
1128,17.47
1129,69.8375
1130,19.58499999999998
1131,83.005
1132,50.30250000000001
1133,112.20749999999998
1134,59.82499999999999
1135,13.112499999999997
1136,21.32000000000002
1137,144.0175
1138,42.10499999999999
1139,8.477499999999992
1140,81.44999999999999
1141,83.89249999999998
1142,88.51750000000001
1143,90.71499999999997
1144,20.44749999999999
1145,58.44499999999999
1146,96.69500000000002
1147,53.625
1148,59.83749999999998
1149,6.835000000000008
1150,10.264999999999986
1151,3.592500000000001
1152,10.039999999999992
1153,71.6525
1154,4.792500000000018
1155,24.75
1156,92.12
1157,25.16500000000002
1158,77.55250000000001
1159,13.307500000000005
1160,22.05250000000001
1161,102.74000000000001
1162,15.177500000000009
1163,62.067500000000024
1164,8.629999999999995
1165,5.377499999999998
1166,49.54499999999999
1167,19.674999999999983
1168,22.095
1169,95.73500000000001
1170,51.932500000000005
1171,73.07500000000002
1172,64.01499999999999
1173,36.61750000000001
1174,80.97999999999999
1175,11.672500000000014
1176,96.52749999999997
1177,27.19749999999999
1178,56.6275
1179,15.175000000000011
1180,47.27000000000001
1181,6.1825000000000045
1182,9.599999999999994
1183,21.132499999999993
1184,5.945000000000022
1185,33.16250000000002
1186,18.992500000000007
1187,158.64000000000001
1188,32.91749999999999
1189,19.05250000000001
1190,23.582499999999982
1191,68.9675
1192,51.95749999999998
1193,67.10500000000002
1194,64.3775
1195,31.692499999999995
1196,23.814999999999998
1197,5.742500000000007
1198,71.45249999999999
1199,98.44
1200,5.477499999999992
1201,50.02249999999998
1202,55.7775
1203,39.1275
1204,13.215000000000003
1205,44.64999999999998
1206,19.077500000000015
1207,44.357500000000016
1208,30.909999999999997
1209,16.80249999999998
1210,59.942499999999995
1211,71.0
1212,33.51000000000002
1213,21.67750000000001
1214,55.004999999999995
1215,9.835000000000008
1216,58.86750000000001
1217,52.78
1218,57.349999999999994
1219,53.85499999999999
1220,64.695
1221,141.3775
1222,44.954999999999984
1223,49.38750000000002
1224,81.905
1225,22.98750000000001
1226,63.110000000000014
1227,9.1875
1228,105.13000000000002
1229,15.347499999999997
1230,30.47
1231,89.23750000000001
1232,14.525000000000006
1233,26.50999999999999
1234,71.07
1235,54.81
1236,71.7775
1237,64.805
1238,49.41499999999999
1239,19.960000000000008
1240,45.47
1241,44.39749999999998
1242,23.392499999999984
1243,22.36499999999998
1244,29.879999999999995
1245,59.85250000000002
1246,61.912499999999994
1247,31.16500000000002
1248,27.152499999999975
1249,43.845
1250,41.80000000000001
1251,34.607500000000016
1252,63.29499999999999
1253,55.13750000000002
1254,97.54250000000002
1255,50.38250000000002
1256,111.4375
1257,17.727499999999992
1258,51.004999999999995
1259,143.40249999999997
1260,28.722499999999997
1261,15.830000000000013
1262,178.77499999999998
1263,27.24000000000001
1264,32.99000000000001
1265,59.807500000000005
1266,38.53
1267,3.1850000000000023
1268,30.669999999999987
1269,69.10500000000002
1270,53.224999999999994
1271,14.942500000000024
1272,62.91999999999999
1273,25.004999999999995
1274,45.28999999999999
1275,16.804999999999993
1276,188.65250000000003
1277,100.58250000000001
1278,22.910000000000025
1279,13.305000000000007
1280,55.912499999999994
1281,8.517499999999984
1282,30.4075
1283,48.77250000000001
1284,24.17750000000001
1285,57.650000000000006
1286,12.972499999999997
1287,87.88749999999999
1288,92.63
1289,51.702500000000015
1290,88.60999999999999
1291,75.215
1292,21.060000000000002
1293,23.61749999999998
1294,57.2825
1295,37.525000000000006
1296,39.95000000000002
1297,11.509999999999991
1298,52.545000000000016
1299,26.377499999999998
1300,73.755
1301,25.147500000000008
1302,76.07749999999999
1303,24.185000000000002
1304,30.902500000000003
1305,12.137500000000003
1306,42.67999999999998
1307,70.815
1308,26.79000000000002
1309,32.51249999999999
1310,80.89250000000001
1311,24.80000000000001
1312,20.47
1313,90.83000000000001
1314,93.14000000000001
1315,32.565
1316,27.42500000000001
1317,82.7125
1318,9.789999999999992
1319,23.730000000000018
1320,35.57249999999999
1321,25.11499999999998
1322,68.91
1323,49.2475
1324,46.72750000000002
1325,13.5625
1326,18.017499999999984
1327,60.64749999999998
1328,89.7875
1329,17.597499999999997
1330,58.72
1331,5.9325000000000045
1332,72.95500000000001
1333,27.11250000000001
1334,89.16499999999999
1335,46.827499999999986
1336,5.909999999999997
1337,81.32750000000001
1338,41.67750000000001
1339,98.0275
1340,23.5325
1341,42.83749999999998
1342,15.487499999999983
1343,10.050000000000011
1344,56.24250000000001
1345,49.0275
1346,32.61750000000001
1347,17.650000000000006
1348,42.38249999999999
1349,21.787499999999994
1350,23.272500000000008
1351,28.137500000000017
1352,9.305000000000007
1353,32.889999999999986
1354,35.44
1355,150.7625
1356,10.692499999999995
1357,34.620000000000005
1358,71.595
1359,25.595
1360,92.35750000000002
1361,3.489999999999995
1362,3.407499999999999
1363,31.517500000000013
1364,5.155000000000001
1365,38.890000000000015
1366,3.644999999999996
1367,52.76000000000002
1368,29.132499999999993
1369,24.63749999999999
1370,17.58499999999998
1371,56.96000000000001
1372,53.370000000000005
1373,34.212500000000006
1374,6.949999999999989
1375,17.45750000000001
1376,42.35499999999999
1377,22.409999999999997
1378,3.875
1379,56.33250000000001
1380,22.672499999999985
1381,88.73499999999999
1382,79.88750000000002
1383,33.185
1384,72.79250000000002
1385,86.42250000000001
1386,15.644999999999982
1387,20.879999999999995
1388,26.872500000000002
1389,9.180000000000007
1390,110.7475
1391,57.82500000000002
1392,10.689999999999998
1393,20.102499999999992
1394,5.842500000000001
1395,122.7575
1396,30.075000000000017
1397,92.04249999999999
1398,18.702499999999986
1399,90.89000000000001
1400,73.39999999999998
1401,50.139999999999986
1402,30.377499999999998
1403,82.39250000000001
1404,14.182500000000005
1405,39.18000000000001
1406,41.89749999999998
1407,76.67249999999999
1408,10.872500000000002
1409,6.2549999999999955
1410,67.92499999999998
1411,47.09
1412,52.39499999999998
1413,95.725
1414,37.27249999999998
1415,8.884999999999991
1416,23.7825
1417,27.650000000000006
1418,42.30000000000001
1419,125.5375
1420,12.047500000000014
1421,16.597499999999997
1422,12.662499999999994
1423,32.837500000000006
1424,10.922499999999985
1425,38.745000000000005
1426,37.682500000000005
1427,21.217500000000015
1428,55.432500000000005
1429,44.607500000000016
1430,26.129999999999995
1431,9.715000000000003
1432,45.077499999999986
1433,29.797499999999985
1434,65.35249999999999
1435,7.735000000000014
1436,14.419999999999987
1437,13.0
1438,18.86499999999998
1439,74.76750000000001
1440,67.86000000000001
1441,4.435000000000002
1442,7.112500000000011
1443,65.57
1444,20.424999999999983
1445,25.227499999999992
1446,16.534999999999997
1447,42.35249999999999
1448,14.077500000000015
1449,18.17750000000001
1450,22.807500000000005
1451,71.35999999999999
1452,19.0925
1453,80.435
1454,44.41750000000002
1455,6.509999999999991
1456,11.122500000000002
1457,29.659999999999997
1458,86.03
1459,50.96000000000001
1460,110.09750000000003
1461,52.485000000000014
1462,52.16749999999999
1463,48.4975
1464,52.93000000000001
1465,95.2225
1466,108.0025
1467,7.5
1468,58.16
1469,40.10749999999999
1470,29.329999999999984
1471,47.67499999999998
1472,78.1875
1473,36.7525
1474,38.16999999999999
